block_id,accept_brand,run_date,bs_level,bs_id,file_id,member_id,label,counts,recon_amount,recon_sign,fee_amount,fee_sign
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YG,1.0,29.44,CR,0.56,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YI,3.0,217.61,CR,4.39,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,58.0,23703.01,CR,483.76,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 63       1,111.0,45593.69,CR,930.46,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,PURCHASE   RVSL IP,1.0,22.75,DR,0.46,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,PURCHASE   RVSL YF,1.0,24.27,DR,0.49,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,CREDIT     ORIG YI,4.0,1209.74,DR,12.21,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,CREDIT     ORIG 61,6.0,8879.16,DR,162.75,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL                    8,833.0,162065.77,CR,3264.71,
20,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,002/250219/00000008376/00000,00000008376,BUSINESS SERVICE ID SUBTOTAL          8,833.0,162065.77,CR,3264.71,
22,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,906/250220/00000019066/00614,00000008376,SEC. PRES.-F PURCHASE   ORIG YC,1.0,219.13,CR,4.43,
22,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,906/250220/00000019066/00614,00000008376,SEC. PRES.-F TOTAL,1.0,219.13,CR,4.43,
22,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060101,906/250220/00000019066/00614,00000008376,BUSINESS SERVICE ID SUBTOTAL,1.0,219.13,CR,4.43,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG YA,10.0,2749.04,CR,44.71,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YB,13.0,2714.08,CR,51.15,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YD,46.0,5226.82,CR,58.12,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YE,62.0,10666.63,CR,201.04,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YG,1.0,31.49,CR,0.51,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,2.0,120.07,CR,2.45,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 63,20.0,5075.03,CR,103.58,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL                    1,154.0,26583.16,CR,461.56,
24,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060201,002/250219/00000008376/00000,00000008376,BUSINESS SERVICE ID SUBTOTAL          1,154.0,26583.16,CR,461.56,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG YB,6.0,7790.07,CR,146.83,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YD,14.0,475.44,CR,5.3,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YE,4.0,88.36,CR,1.66,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YF,10.0,560.3,CR,11.32,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,1.0,705.6,CR,14.4,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,CREDIT     ORIG YH,1.0,603.9,DR,6.1,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL,36.0,9015.87,CR,173.41,
26,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060301,002/250219/00000008376/00000,00000008376,BUSINESS SERVICE ID SUBTOTAL,36.0,9015.87,CR,173.41,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG IP,5.0,180.58,CR,3.68,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YA,7.0,1837.04,CR,29.86,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YB,15.0,1771.77,CR,33.4,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YC,32.0,15022.43,CR,303.48,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YD,29.0,3507.03,CR,39.02,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YE,54.0,5924.22,CR,111.66,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YF,60.0,6585.86,CR,133.03,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YG,1.0,34.44,CR,0.56,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,31.0,3437.4,CR,70.14,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 63,2.0,289.83,CR,5.91,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL                    2,236.0,38590.6,CR,730.74,
28,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060401,002/250219/00000008376/00000,00000008376,BUSINESS SERVICE ID SUBTOTAL          2,236.0,38590.6,CR,730.74,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG YA,73.0,16207.96,CR,263.59,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YB,28.0,4296.07,CR,80.95,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YC,33.0,9054.49,CR,182.9,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YD       9,907.0,63165.75,CR,703.45,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YE       1,186.0,12519.8,CR,235.98,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YF       3,313.0,25656.38,CR,518.28,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YG,15.0,1251.31,CR,20.34,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YH,2.0,15.7,CR,0.3,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YI,3.0,849.83,CR,17.17,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61       1,179.0,23065.05,CR,470.68,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 63,26.0,5638.05,CR,115.05,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,CREDIT     ORIG YG,3.0,6.3,DR,0.06,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,CREDIT     ORIG YI,3.0,58.64,DR,0.59,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL                   17,1771.0,161655.45,CR,2608.04,
30,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,002/250219/00000008376/00000,00000008376,"BUSINESS SERVICE ID SUBTOTAL        1,7",771.0,161655.45,CR,2608.04,
32,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,906/250220/00000019066/00614,00000008376,SEC. PRES.-F PURCHASE   ORIG YB,1.0,316.0,CR,5.96,
32,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,906/250220/00000019066/00614,00000008376,SEC. PRES.-F TOTAL,1.0,316.0,CR,5.96,
32,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTERREGIONAL,060501,906/250220/00000019066/00614,00000008376,BUSINESS SERVICE ID SUBTOTAL,1.0,316.0,CR,5.96,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG YA,2.0,132.01,CR,2.47,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YC,4.0,331.1,CR,7.28,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YD,25.0,1335.89,CR,16.43,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YE,19.0,1709.49,CR,31.33,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YF,28.0,1169.7,CR,24.49,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YJ,3.0,825.88,CR,16.44,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YK,7.0,1405.45,CR,28.69,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YL,4.0,4058.75,CR,91.3,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YM,9.0,1589.64,CR,33.91,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YQ,56.0,1459.13,CR,28.3,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YS,32.0,1873.16,CR,40.2,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG YW,1.0,616.14,CR,13.86,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,33.0,8262.93,CR,168.65,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL                    2,223.0,24769.27,CR,503.35,
34,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRAREGIONAL,060001,002/250219/00000008376/00000,00000008376,BUSINESS SERVICE ID SUBTOTAL          2,223.0,24769.27,CR,503.35,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG EE,47.0,366343.24,CR,4429.76,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG ES,4.0,16066.51,CR,96.98,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG L5       1,162.0,92850.96,CR,466.82,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG PE,68.0,521764.43,CR,4587.9,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG PS,5.0,18393.58,CR,111.02,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG WE       2,243.0,1283113.18,CR,12156.89,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG WF,8.0,72384.09,CR,1420.16,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG WS,25.0,89075.37,CR,819.09,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,33.0,68736.58,CR,1019.37,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 75       1,162.0,885582.08,CR,11386.28,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 79,6.0,30961.52,CR,394.06,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   RVSL WE,1.0,9798.0,DR,202.0,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,UNIQUE TXN ORIG WE,2.0,19596.0,CR,404.0,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,CREDIT     ORIG L5,6.0,1784.02,DR,8.96,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,CREDIT     ORIG WS,4.0,93.32,DR,0.57,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,FIRST PRES.  TOTAL                    7,776.0,3453192.2,CR,37080.8,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,BUSINESS SERVICE ID SUBTOTAL          7,776.0,3453192.2,CR,37080.8,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,FIRST PRES.  PURCHASE   ORIG L5,4.0,23.61,CR,0.12,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG PS,1.0,60.85,CR,1.15,
36,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         1,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG TE,9.0,822.04,CR,7.61,
38,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         2,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG WF,2.0,296.14,CR,4.1,
38,MCC                          CLEARING CYCLE 004 - ACKNOWLEDGEMENT                              PAGE NO:         2,02/20/25,INTRACOUNTRY,404001,002/250219/00000008376/00000,00000008376,PURCHASE   ORIG 61,9.0,506.88,CR,10.34,
